Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,Shipped,Country
3632,Jeremy Carpenter,Socks,Clothing,13,2098.32,2024-11-16,Yes,Brazil
3633,Bradley Gonzales,Tape,Stationery,13,1093.28,2025-04-01,No,Brazil
3634,John Munoz,Green Tea,Food & Beverage,12,2184.33,2026-04-16,Yes,Japan
3635,Jamie Marquez,Ruler,Stationery,8,1818.39,2026-03-09,Yes,Australia
3636,Matthew Ferguson,Coffee Beans,Food & Beverage,7,93.41,2024-06-08,Yes,China
3637,James Dodson,File Cabinet,Furniture,9,2309.61,2024-04-27,Yes,India
3638,Melissa Gaines,Stapler,Stationery,14,587.53,2024-11-18,No,Uae
3639,Robin Foster,Standing Desk,Furniture,5,1293.27,2025-12-10,Yes,Brazil
3640,Lori Randall,Bread,Food & Beverage,7,454.82,2026-08-11,Yes,Brazil
3641,Christopher Perez,Juice,Food & Beverage,6,588.12,2024-09-12,Yes,Sweden
3642,James Robinson PhD,Laptop,Electronics,10,871.39,2025-12-03,No,Netherlands
3643,William Sawyer,Headphones,Electronics,10,1485.53,2026-08-04,Yes,Uae
3644,Dawn Brown,Green Tea,Food & Beverage,4,1486.27,2026-11-18,Yes,South Korea
3645,Katie Hanson,Dining Table,Furniture,1,678.32,2024-03-08,Yes,Netherlands
3646,Daniel Mendoza,Keyboard,Electronics,11,1441.8,2025-12-18,Yes,South Africa
3647,Seth Li,Pencil,Stationery,15,690.56,2024-04-13,Yes,Sweden
3648,Ashley Francis,Notebook,Stationery,15,1609.35,2025-10-10,No,Mexico
3649,Mark Owen,Socks,Clothing,15,544.05,2025-04-30,No,China
3650,Hannah Robinson,Juice,Food & Beverage,10,106.08,2025-05-10,Yes,Australia
3651,Bryan Smith,Jacket,Clothing,11,1922.61,2026-02-02,Yes,Netherlands
3652,David Rodriguez,Ruler,Stationery,8,1034.03,2024-02-16,No,France
3653,Taylor Schneider,Bread,Food & Beverage,14,1330.41,2025-05-08,Yes,South Korea
3654,Megan Navarro,Monitor,Electronics,1,1918.77,2025-03-23,Yes,Australia
3655,Johnny Brewer,Laptop,Electronics,1,508.22,2024-07-22,Yes,Netherlands
3656,Travis Glenn,Coffee Beans,Food & Beverage,3,873.95,2026-12-12,Yes,Italy
3657,Vanessa Williams,Keyboard,Electronics,3,520.57,2025-05-29,Yes,South Korea
3658,Thomas Duffy,Sofa,Furniture,11,2282.98,2024-09-11,No,South Africa
3659,Karen Walker,Notebook,Stationery,13,1799.5,2026-05-22,Yes,Uae
3660,Anita Walker,Juice,Food & Beverage,13,327.77,2025-06-05,Yes,Singapore
3661,Mr. Dylan Cruz,Jeans,Clothing,13,421.65,2024-07-30,Yes,Germany
3662,Thomas Harris,Juice,Food & Beverage,3,642.56,2026-03-04,Yes,India
3663,Robert Robertson,Tablet,Electronics,1,293.42,2024-04-06,No,Netherlands
3664,James Combs MD,Jacket,Clothing,12,584.25,2026-08-11,No,Spain
3665,Sherry Hernandez,Sofa,Furniture,12,711.98,2025-02-05,Yes,Australia
3666,Ashley Wright,Desk Lamp,Furniture,10,1841.4,2024-04-27,Yes,India
3667,Andrew Brown,Pencil,Stationery,11,2010.68,2025-06-01,No,Sweden
3668,Joshua Owens,Mouse,Electronics,11,812.17,2024-03-10,Yes,Uae
3669,Joseph Perkins,Tape,Stationery,13,2244.67,2026-03-08,Yes,Singapore
3670,Mary Owen PhD,Desk Lamp,Furniture,2,2112.09,2026-09-08,Yes,Mexico
3671,Ronald Hopkins,Sofa,Furniture,7,79.59,2026-03-27,Yes,Italy
3672,Robert Campbell,Juice,Food & Beverage,12,280.05,2026-06-15,No,South Korea
3673,Ruben Edwards,T-Shirt,Clothing,13,1702.01,2026-11-01,Yes,Canada
3674,Anthony Franco,Sneakers,Clothing,13,1956.12,2026-05-30,Yes,India
3675,Carlos Ritter,USB Drive,Electronics,3,908.6,2026-04-03,Yes,Spain
3676,Amanda Marshall,Eraser,Stationery,5,677.95,2026-04-17,Yes,South Africa
3677,Dr. Eric Flores,Printer,Electronics,12,516.22,2026-09-07,No,Spain
3678,Tina Mullins,Monitor,Electronics,13,31.63,2025-11-23,No,Uae
3679,Darryl Lynch,Dining Table,Furniture,5,606.45,2024-11-02,No,Uae
3680,Kayla Smith,Snack Bar,Food & Beverage,5,1561.85,2025-11-08,Yes,United States
3681,Brandon Daugherty,Standing Desk,Furniture,1,1830.31,2024-02-27,Yes,Mexico
3682,Lauren Williams,Bed,Furniture,11,573.39,2026-03-24,No,Singapore
3683,Melissa Welch,Ruler,Stationery,7,419.48,2025-09-29,No,Italy
3684,Abigail York,Headphones,Electronics,13,2095.01,2024-11-04,Yes,Germany
3685,Gary Mitchell,Snack Bar,Food & Beverage,12,1820.44,2026-02-12,No,Brazil
3686,Alan Jimenez,Eraser,Stationery,3,221.79,2025-09-12,No,Sweden
3687,Danielle King,Jacket,Clothing,2,2096.76,2024-05-03,Yes,India
3688,Scott Hill,Notebook,Stationery,7,1931.55,2026-11-15,No,Germany
3689,Eric Parker,Dining Table,Furniture,2,893.98,2024-11-21,Yes,Argentina
3690,Lauren Rhodes,Pencil,Stationery,10,715.62,2026-05-03,No,Singapore
3691,Stacy Hinton,Juice,Food & Beverage,8,35.29,2026-02-05,Yes,Italy
3692,Mary Christian,Bottled Water,Food & Beverage,4,1193.84,2024-05-30,No,India
3693,Bobby Mccoy,Jeans,Clothing,3,1928.3,2025-10-26,Yes,South Africa
3694,Karen Moore,Keyboard,Electronics,4,2088.89,2026-09-06,Yes,Italy
3695,Frederick Snyder,File Cabinet,Furniture,12,1585.99,2024-12-29,No,Mexico
3696,James West,Standing Desk,Furniture,11,158.57,2026-04-23,Yes,India
3697,Susan Drake,Snack Bar,Food & Beverage,9,1589.57,2026-06-14,Yes,Uae
3698,Catherine Waters,Hat,Clothing,9,575.12,2025-12-16,Yes,China
3699,Eugene Burch,Socks,Clothing,2,1662.9,2024-04-03,No,Uk
3700,Zachary Watts,Pen,Stationery,12,1790.0,2024-09-11,Yes,Japan
3701,Stephanie Hill,Jeans,Clothing,14,1973.46,2025-12-31,Yes,Argentina
3702,Victoria Mendoza,Hat,Clothing,5,2328.74,2024-06-28,Yes,Singapore
3703,Steven Richardson,Tape,Stationery,13,1807.43,2024-09-26,Yes,China
3704,Rebecca Kirk,Headphones,Electronics,9,2090.93,2024-02-26,No,France
3705,Sarah Wright,Printer,Electronics,10,444.4,2025-04-11,Yes,Canada
3706,Aaron Wolfe,Office Chair,Furniture,12,678.28,2025-02-03,Yes,Japan
3707,Chad Lee,Office Chair,Furniture,3,1993.51,2024-05-16,No,Germany
3708,Melinda Wolfe,Jacket,Clothing,13,601.25,2025-04-21,Yes,Uae
3709,Laura Savage,Keyboard,Electronics,2,1896.16,2024-09-23,No,Brazil
3710,Mark Mills,Dining Table,Furniture,8,2426.02,2026-12-05,Yes,Italy
3711,Regina Miller,Ruler,Stationery,11,2167.3,2024-06-06,Yes,India
3712,Victoria Scott,Webcam,Electronics,4,761.55,2024-07-02,Yes,Sweden
3713,Carol Branch,Smartphone,Electronics,13,2393.69,2026-01-10,No,South Korea
3714,James Garcia,Office Chair,Furniture,13,692.66,2024-02-16,No,Brazil
3715,Marisa Richardson,Jacket,Clothing,3,1824.02,2026-05-10,Yes,France
3716,James Newton,Pencil,Stationery,15,1689.55,2026-07-25,Yes,Brazil
3717,Jaime Harris,Snack Bar,Food & Beverage,1,688.66,2025-07-19,No,France
3718,Thomas Morales,Sneakers,Clothing,10,2368.53,2024-09-10,Yes,India
3719,Michael Woods,Snack Bar,Food & Beverage,3,2034.35,2026-04-16,No,Germany
3720,Chad Hudson,Pen,Stationery,3,814.62,2026-01-04,No,Germany
3721,Erica Keller,Bread,Food & Beverage,11,898.21,2026-09-19,Yes,Mexico
3722,Lisa Acosta,T-Shirt,Clothing,7,2143.82,2026-03-17,No,United States
3723,Arthur Davis,Bed,Furniture,12,2142.01,2026-09-28,No,Netherlands
3724,Zachary Jackson,Bookshelf,Furniture,12,735.57,2026-11-15,Yes,South Africa
3725,Charles Lee,Bookshelf,Furniture,14,1756.28,2025-12-04,Yes,Italy
3726,Christopher Mccormick,Socks,Clothing,13,576.76,2026-05-30,Yes,Germany
3727,Melissa Morales,Smartphone,Electronics,12,1670.38,2026-03-25,No,Argentina
3728,Nicholas Underwood,Webcam,Electronics,5,2361.96,2025-11-27,Yes,Spain
3729,Victoria Scott,Jacket,Clothing,15,497.59,2025-07-07,No,Netherlands
3730,Christopher Hicks,Juice,Food & Beverage,15,1860.02,2026-03-31,Yes,South Korea
3731,Robin Bennett,Sneakers,Clothing,8,1532.48,2026-09-23,Yes,Argentina
3732,Jessica Smith,Laptop,Electronics,7,1121.34,2026-07-18,No,Sweden
3733,Kyle White,Standing Desk,Furniture,7,1647.73,2026-03-07,Yes,Netherlands
3734,Crystal Valentine,Socks,Clothing,6,117.64,2025-05-15,No,India
3735,Crystal Everett,Desk Lamp,Furniture,8,1739.13,2025-05-22,No,South Korea
3736,Ryan Patel,Snack Bar,Food & Beverage,4,368.51,2025-11-09,No,Uk
3737,Victoria Thomas,Bottled Water,Food & Beverage,2,1035.79,2026-06-25,Yes,Uae
3738,Daniel Guzman,File Cabinet,Furniture,8,1335.14,2026-04-02,Yes,Uk
3739,Barbara Watson,Webcam,Electronics,13,118.4,2026-02-10,No,Brazil
3740,Erica Joyce,Keyboard,Electronics,2,928.0,2026-09-08,No,Argentina
3741,Lee Kelly,File Cabinet,Furniture,3,367.1,2025-07-03,No,China
3742,Brian Ferguson,Socks,Clothing,1,1204.32,2025-02-22,No,Netherlands
3743,Cynthia Kim,Tape,Stationery,10,526.05,2025-06-29,No,Uae
3744,Maria Glenn,Notebook,Stationery,8,323.34,2026-01-03,No,Mexico
3745,Joseph Donovan MD,Stapler,Stationery,2,1275.79,2025-05-30,Yes,Uk
3746,Julia Carr,Green Tea,Food & Beverage,13,835.62,2025-01-30,Yes,Sweden
3747,Margaret Zuniga,Green Tea,Food & Beverage,13,173.77,2026-11-30,Yes,Mexico
3748,Eric Blankenship,Monitor,Electronics,15,206.15,2025-03-18,Yes,Singapore
3749,Shirley Harmon,T-Shirt,Clothing,15,1364.7,2025-11-14,No,Singapore
3750,Rose Silva,Bed,Furniture,3,630.81,2025-03-26,Yes,Italy
3751,Jo Copeland,Scarf,Clothing,5,1642.92,2024-07-15,Yes,Brazil
3752,Joseph Espinoza,Jeans,Clothing,2,590.44,2026-10-04,Yes,South Korea
3753,Vanessa Gonzalez,Scarf,Clothing,15,418.66,2026-01-15,Yes,Brazil
3754,Danny Smith,Bookshelf,Furniture,14,2235.07,2025-09-04,Yes,China
3755,Eric Quinn,Bread,Food & Beverage,14,540.79,2025-08-05,Yes,Canada
3756,Robert Lang,Juice,Food & Beverage,14,1575.82,2026-04-16,Yes,Uk
3757,Nancy Hughes,Snack Bar,Food & Beverage,15,1946.88,2024-06-27,Yes,Uk
3758,Antonio Smith,Tape,Stationery,5,294.82,2025-04-08,Yes,Sweden
3759,Holly Crosby,Laptop,Electronics,3,2109.71,2025-04-01,Yes,Netherlands
3760,Denise Conley,Juice,Food & Beverage,15,2484.38,2025-05-03,Yes,Italy
3761,Jessica Lopez,Stapler,Stationery,7,1842.18,2026-12-16,Yes,Mexico
3762,Megan Craig,Sneakers,Clothing,1,1627.33,2024-09-08,Yes,France
3763,Amy Morris,Sofa,Furniture,5,126.68,2024-01-24,Yes,Canada
3764,Elizabeth Lopez,Snack Bar,Food & Beverage,1,669.28,2025-06-14,Yes,Brazil
3765,Charles Hurley,T-Shirt,Clothing,1,2109.63,2024-10-21,Yes,Japan
3766,Ronald Martin,Bottled Water,Food & Beverage,7,1175.51,2026-02-24,Yes,United States
3767,Miss Vanessa Hampton,Jacket,Clothing,2,1921.06,2024-08-06,Yes,Singapore
3768,Diane Bradley,T-Shirt,Clothing,14,78.14,2024-04-06,Yes,Spain
3769,Leah Thomas,Hat,Clothing,1,195.28,2026-06-09,Yes,Uae
3770,Todd Odonnell,Coffee Beans,Food & Beverage,8,1344.32,2025-05-02,No,Sweden
3771,Bradley Soto,Sneakers,Clothing,4,179.78,2026-01-12,Yes,South Africa
3772,Kristen Cortez,Dining Table,Furniture,3,773.92,2026-10-24,Yes,Australia
3773,Vernon Richardson,Pencil,Stationery,8,1516.8,2026-06-04,No,United States
3774,Stanley Whitney,File Cabinet,Furniture,14,352.12,2026-04-10,Yes,Netherlands
3775,Brittney Ramirez,Dining Table,Furniture,4,1548.43,2025-10-19,Yes,Germany
3776,Shannon Ross,Coffee Beans,Food & Beverage,9,1154.83,2026-11-01,No,Brazil
3777,Michael Kirk,Bookshelf,Furniture,9,1788.48,2025-01-23,Yes,Uae
3778,Whitney White,Pencil,Stationery,8,14.88,2024-08-06,Yes,South Korea
3779,Greg Davis,Pen,Stationery,15,1721.34,2025-10-31,Yes,South Africa
3780,Steven Bauer,Bookshelf,Furniture,3,1257.61,2025-04-22,No,France
3781,Brandi Berry,Snack Bar,Food & Beverage,11,1245.33,2025-11-18,Yes,Uk
3782,Jennifer Roman,Jacket,Clothing,7,1085.49,2024-05-04,No,Sweden
3783,Jason Mills,Pen,Stationery,7,2380.73,2026-06-28,No,Spain
3784,Alexander Moran,Mouse,Electronics,7,1933.31,2024-10-09,Yes,Uk
3785,Jennifer Combs DVM,Hat,Clothing,6,1329.52,2026-10-07,Yes,United States
3786,Timothy Ramirez,Bed,Furniture,13,410.2,2024-08-06,No,Uk
3787,Alyssa Washington,Monitor,Electronics,10,2429.31,2025-08-16,No,India
3788,Mary Morgan,Sofa,Furniture,9,2255.42,2025-02-02,Yes,Sweden
3789,Samantha Snow,File Cabinet,Furniture,8,1835.67,2024-04-01,Yes,China
3790,Jerome Fields,Ruler,Stationery,10,1050.19,2026-09-24,Yes,Spain
3791,Cory Anderson,Desk Lamp,Furniture,7,2012.44,2026-03-25,Yes,Uk
3792,Erin Adams,Standing Desk,Furniture,1,2002.61,2025-01-03,Yes,Italy
3793,Derek Vincent,Tape,Stationery,6,281.9,2025-01-24,No,Singapore
3794,Victoria Douglas,Hat,Clothing,13,16.61,2025-10-01,Yes,South Africa
3795,Rachel Williams,USB Drive,Electronics,14,1865.39,2026-07-19,Yes,Sweden
3796,George Gomez,File Cabinet,Furniture,4,1546.72,2024-04-20,Yes,Argentina
3797,Diana Burke,USB Drive,Electronics,13,1608.98,2026-05-11,Yes,Sweden
3798,Luis Fowler,T-Shirt,Clothing,7,1223.85,2025-04-03,No,India
3799,Jonathan Fernandez,Bottled Water,Food & Beverage,15,2158.53,2025-11-24,Yes,Mexico
3800,Jennifer Mitchell,Mouse,Electronics,3,2270.21,2025-09-25,Yes,South Africa
3801,David Pena,Mouse,Electronics,9,2346.35,2026-03-04,No,Canada
3802,Carrie Russell,Socks,Clothing,3,1057.3,2024-06-08,Yes,Mexico
3803,Andrew Hall,Sneakers,Clothing,2,1614.46,2024-01-25,No,Uae
3804,Brandy Clark,Juice,Food & Beverage,3,1991.13,2026-06-30,Yes,Netherlands
3805,Jeremy Mason,Bookshelf,Furniture,2,2229.64,2025-12-20,Yes,Mexico
3806,Christopher Williams,Standing Desk,Furniture,5,2017.17,2026-03-17,Yes,China
3807,Jessica Allen,Pen,Stationery,10,1806.31,2026-04-01,Yes,Argentina
3808,Adam Conrad,T-Shirt,Clothing,15,1960.28,2026-01-04,Yes,South Africa
3809,Tiffany Welch,Eraser,Stationery,11,385.79,2024-03-29,No,Singapore
3810,Mr. Benjamin Jackson,Eraser,Stationery,10,1332.6,2026-06-19,Yes,Spain
3811,Jordan Mccormick,Green Tea,Food & Beverage,15,118.75,2024-07-14,Yes,China
3812,Hunter Benitez,Bottled Water,Food & Beverage,10,1016.71,2024-07-10,Yes,Spain
3813,Catherine Flores,Bed,Furniture,3,1764.49,2024-10-16,No,Singapore
3814,Jennifer Watson,Green Tea,Food & Beverage,15,773.35,2025-11-20,Yes,Japan
3815,Jack Wheeler,Snack Bar,Food & Beverage,8,834.07,2026-12-28,Yes,Germany
3816,Shannon Nelson,Sneakers,Clothing,14,215.09,2026-08-13,No,Uk
3817,Raymond Anderson,Eraser,Stationery,5,1172.12,2024-03-07,Yes,United States
3818,Brian Hill,Tape,Stationery,9,1471.38,2025-08-16,No,Sweden
3819,Samuel Williams,Jeans,Clothing,11,2091.3,2026-07-02,No,Canada
3820,Debra Zimmerman,Standing Desk,Furniture,7,1885.66,2025-01-12,No,Italy
3821,Teresa Wood,Hat,Clothing,2,1483.76,2024-10-16,Yes,India
3822,Chris Taylor,Notebook,Stationery,11,469.24,2026-08-10,No,Australia
3823,Joyce Davis,Hat,Clothing,10,1666.67,2026-10-13,No,Germany
3824,Annette Young,Keyboard,Electronics,12,2474.33,2026-08-19,No,Argentina
3825,Laura Jones,Pencil,Stationery,6,1887.75,2026-05-16,No,Australia
3826,Kayla Holloway,T-Shirt,Clothing,2,892.47,2026-09-10,No,Sweden
3827,Kayla Ross,Mouse,Electronics,12,23.3,2026-10-12,Yes,Japan
3828,Andrea Jennings,Jeans,Clothing,12,1390.64,2024-01-12,Yes,Spain
3829,Karl Weaver,Headphones,Electronics,4,617.68,2026-02-20,Yes,Mexico
3830,Adam Turner,Bed,Furniture,10,1142.45,2024-11-19,Yes,China
3831,Gary Nelson,Green Tea,Food & Beverage,4,1100.4,2026-08-15,Yes,Singapore
3832,Jeffrey Lester,Glue Stick,Stationery,9,861.88,2026-01-17,Yes,South Korea
3833,Jimmy Greer,Bottled Water,Food & Beverage,6,6.35,2025-12-15,No,India
3834,Travis Oconnor,Scarf,Clothing,7,2092.58,2026-09-23,Yes,Spain
3835,Matthew Lawson,Tablet,Electronics,8,645.32,2024-12-03,No,France
3836,Alexis Stark,Jeans,Clothing,2,1092.56,2026-11-14,Yes,Uk
3837,Corey Henderson,Keyboard,Electronics,6,1248.71,2024-12-19,Yes,Italy
3838,Darrell Evans,Keyboard,Electronics,11,600.74,2026-08-23,Yes,Uk
3839,Clifford Smith,Laptop,Electronics,12,1327.15,2026-11-19,Yes,India
3840,James Lawson,File Cabinet,Furniture,4,771.47,2024-07-28,Yes,Sweden
3841,David Crawford,Glue Stick,Stationery,14,1575.56,2026-05-26,Yes,Australia
3842,Christine Shaw,Jacket,Clothing,9,2209.26,2026-01-23,No,Australia
3843,David Medina,Snack Bar,Food & Beverage,3,2446.01,2024-07-13,Yes,Germany
3844,Charles White,Pen,Stationery,4,1367.22,2026-05-04,Yes,Spain
3845,Kendra Gonzalez,Jeans,Clothing,9,1486.66,2025-12-04,No,Italy
3846,Shirley Kelly,Bread,Food & Beverage,11,83.14,2025-03-02,Yes,France
3847,Ryan Jensen,Standing Desk,Furniture,5,2420.25,2025-07-10,Yes,South Africa
3848,Jacqueline Jackson,Coffee Beans,Food & Beverage,10,1763.61,2025-04-26,Yes,Netherlands
3849,Ashlee Brown,Mouse,Electronics,13,169.4,2025-12-18,No,United States
3850,Katherine Gonzalez,Sneakers,Clothing,7,911.68,2026-05-31,No,China
3851,Erin Garcia,USB Drive,Electronics,4,437.97,2025-02-10,Yes,South Africa
3852,Morgan Weber,Eraser,Stationery,7,1429.84,2024-01-27,Yes,Spain
3853,Rachel Little,Bed,Furniture,6,1780.38,2026-01-30,Yes,Uae
3854,Joshua Abbott,Office Chair,Furniture,9,873.43,2025-03-09,Yes,Uk
3855,Mark Woodard,Pencil,Stationery,11,2408.67,2026-09-01,Yes,Sweden
3856,Holly Hess,Bottled Water,Food & Beverage,10,317.0,2025-04-08,Yes,India
3857,Scott Fields,Bread,Food & Beverage,9,2229.49,2025-10-18,No,South Korea
3858,Albert Proctor,Juice,Food & Beverage,4,640.39,2026-01-26,Yes,Japan
3859,Anthony Johnson,Desk Lamp,Furniture,11,389.15,2025-02-22,No,Spain
3860,Holly Brown,Tape,Stationery,7,1161.19,2025-07-02,Yes,Australia
3861,Keith Knight,Keyboard,Electronics,2,402.1,2024-07-20,Yes,Singapore
3862,Joseph Herrera,Glue Stick,Stationery,12,852.48,2024-04-20,Yes,France
3863,Sara Lawson,Monitor,Electronics,14,569.31,2025-02-14,No,Singapore
3864,Olivia Howard,Socks,Clothing,12,2307.69,2025-12-26,No,Canada
3865,Francisco Fitzgerald,Printer,Electronics,14,2263.68,2024-08-19,No,Singapore
3866,Jordan Wilkinson,Hat,Clothing,11,580.13,2025-06-04,No,Uae
3867,Amanda Stephenson,Mouse,Electronics,5,326.27,2025-03-01,No,Uae
3868,Adriana Barrett,Laptop,Electronics,12,768.04,2026-11-14,Yes,United States
3869,Shari Guerrero,Smartphone,Electronics,14,331.21,2025-11-25,Yes,Australia
3870,Savannah Taylor,Tape,Stationery,5,721.75,2025-04-06,No,Germany
3871,William Benson,Laptop,Electronics,1,2291.72,2025-01-20,Yes,Singapore
3872,Shelly Key,Pen,Stationery,7,966.94,2025-10-05,Yes,France
3873,David Porter,Ruler,Stationery,7,2269.82,2025-09-10,Yes,Australia
3874,Leslie Rodriguez,Coffee Beans,Food & Beverage,2,1541.68,2025-06-16,Yes,Canada
3875,Michael Wilcox,Bookshelf,Furniture,6,1668.2,2024-02-21,No,Italy
3876,Shirley Lawrence,Coffee Beans,Food & Beverage,9,1532.76,2025-01-05,Yes,India
3877,William Wong,Smartphone,Electronics,3,100.64,2024-02-20,Yes,Uae
3878,Gregory Hensley,Bed,Furniture,1,1489.82,2024-03-21,No,South Africa
3879,Michelle Cobb,Jacket,Clothing,2,588.23,2024-12-30,Yes,South Korea
3880,Dr. Ashley Wilson,Green Tea,Food & Beverage,8,1238.47,2025-01-12,Yes,China
3881,Cody Greene,Notebook,Stationery,7,92.7,2024-05-14,No,Australia
3882,Michael Ewing,Socks,Clothing,12,221.2,2025-04-12,Yes,Japan
3883,Reginald Wells,Bed,Furniture,7,1360.46,2024-09-17,Yes,Brazil
3884,Anthony Brown,Stapler,Stationery,15,2443.56,2024-06-15,Yes,Germany
3885,Sarah Kelly,Bread,Food & Beverage,7,1956.05,2025-02-17,No,Uk
3886,Amanda Smith,Jeans,Clothing,9,427.27,2024-10-23,Yes,Uae
3887,Madison Hartman,Bottled Water,Food & Beverage,10,1443.07,2025-10-19,No,Argentina
3888,Jennifer Garcia,Juice,Food & Beverage,1,1738.55,2025-06-17,Yes,Argentina
3889,Kristen Brown,Tablet,Electronics,7,1889.51,2025-06-09,Yes,France
3890,Louis Mullen,Hat,Clothing,5,895.73,2025-09-30,Yes,China
3891,Richard Jordan,Stapler,Stationery,8,1947.02,2026-06-26,Yes,Italy
3892,Jason Harris,Keyboard,Electronics,8,1077.61,2026-08-14,No,Brazil
3893,Katherine Schneider,Standing Desk,Furniture,1,1471.26,2025-10-04,Yes,Netherlands
3894,Carolyn Smith,Dining Table,Furniture,7,1428.97,2025-02-26,Yes,Sweden
3895,James Cole,Mouse,Electronics,6,946.08,2026-03-20,Yes,South Korea
3896,Cory Duarte,File Cabinet,Furniture,2,1456.16,2026-09-18,Yes,Argentina
3897,Danny Watson,File Cabinet,Furniture,7,1627.23,2025-08-18,Yes,Uae
3898,Tiffany Lutz,File Cabinet,Furniture,12,1647.26,2025-07-09,No,Canada
3899,Dawn Green,Notebook,Stationery,2,712.48,2025-11-02,Yes,Australia
3900,James Greene,File Cabinet,Furniture,5,1727.47,2026-02-15,Yes,Singapore
3901,Daniel Zamora,Pencil,Stationery,1,1916.07,2024-02-12,Yes,Canada
3902,Taylor Flynn,Bed,Furniture,2,636.4,2024-12-14,Yes,South Africa
3903,Mr. Andrew Schneider,Jacket,Clothing,2,852.89,2026-06-06,No,Uae
3904,Cheryl Hayes,Ruler,Stationery,2,1387.25,2024-04-18,Yes,United States
3905,Aaron Ramirez,Tablet,Electronics,8,624.58,2024-03-04,Yes,Argentina
3906,Jennifer Adams,Stapler,Stationery,6,55.65,2026-05-01,Yes,Uk
3907,Tracey Alvarado,Socks,Clothing,5,1207.9,2025-12-20,Yes,Canada
3908,Jackson Pierce,Desk Lamp,Furniture,2,2094.09,2024-09-21,Yes,Italy
3909,Michael Avila,Socks,Clothing,15,803.2,2024-06-24,Yes,United States
3910,Michael James,Jacket,Clothing,1,735.82,2026-10-10,Yes,Canada
3911,Bryce Espinoza,USB Drive,Electronics,12,2436.79,2026-07-01,Yes,Singapore
3912,Samantha James,Juice,Food & Beverage,7,2064.95,2025-10-19,Yes,Brazil
3913,Natalie Watts,Green Tea,Food & Beverage,3,1956.45,2026-06-23,No,Uk
3914,Yolanda Jones,USB Drive,Electronics,8,2336.48,2025-10-13,Yes,Netherlands
3915,Cindy Jimenez,Standing Desk,Furniture,13,2007.59,2024-04-09,Yes,India
3916,Amy Johnson,Green Tea,Food & Beverage,15,982.82,2024-07-11,No,Germany
3917,Chase Wright,Hat,Clothing,1,230.5,2026-01-05,Yes,Sweden
3918,Mr. Vincent Pruitt,Pen,Stationery,13,275.12,2026-11-19,No,France
3919,Todd Horton,Sofa,Furniture,12,291.75,2024-05-31,Yes,Canada
3920,Christine Lewis,Stapler,Stationery,2,367.71,2024-04-08,Yes,Australia
3921,William Tyler,Tape,Stationery,1,1790.67,2024-09-24,No,France
3922,Kent Medina,Mouse,Electronics,5,85.16,2026-10-11,Yes,Uae
3923,Angela Walker DDS,Coffee Beans,Food & Beverage,13,1489.33,2026-01-21,Yes,Netherlands
3924,James Carroll,Socks,Clothing,1,2357.7,2026-09-01,No,Japan
3925,Ricky Adams,Stapler,Stationery,10,1099.43,2024-12-01,No,Germany
3926,Christopher Thompson,USB Drive,Electronics,7,2198.74,2025-06-10,No,Japan
3927,Rebekah Griffin,Snack Bar,Food & Beverage,14,2335.74,2026-04-20,Yes,Netherlands
3928,Theresa Levy,Socks,Clothing,2,1331.5,2024-04-29,Yes,South Africa
3929,Rebecca Medina,USB Drive,Electronics,1,1136.93,2026-03-25,Yes,Uae
3930,Rebecca Sherman,Stapler,Stationery,12,203.0,2025-04-23,Yes,South Africa
3931,Paula Liu,Tape,Stationery,7,1130.82,2025-08-03,No,Germany
3932,Gabriella Hernandez,Coffee Beans,Food & Beverage,7,469.7,2024-09-03,Yes,France
3933,Jeffrey Davis,Bookshelf,Furniture,15,718.1,2024-01-11,Yes,Spain
3934,Michael Ruiz,Keyboard,Electronics,9,2360.87,2024-06-06,No,China
3935,Dennis Ford,Pencil,Stationery,8,105.69,2026-10-30,Yes,Argentina
3936,Diane James,Smartphone,Electronics,2,894.03,2024-10-23,Yes,Mexico
3937,Jonathan Gaines,Pencil,Stationery,14,2376.88,2024-05-09,Yes,Australia
3938,Joshua Burnett,Webcam,Electronics,12,1998.21,2026-03-13,Yes,Uae
3939,Anthony Sanders,Webcam,Electronics,10,1853.34,2026-12-16,Yes,Italy
3940,Toni Valencia,Bottled Water,Food & Beverage,10,1561.32,2026-10-12,Yes,China
3941,Natalie Murray,Sneakers,Clothing,8,875.02,2024-06-08,No,Japan
3942,Michael Mendez,Keyboard,Electronics,8,2420.59,2024-06-30,Yes,Sweden
3943,Heidi Ponce,Snack Bar,Food & Beverage,2,1868.05,2026-11-30,No,France
3944,Melissa Mullen,Monitor,Electronics,8,2190.11,2024-07-21,Yes,United States
3945,Cynthia Avila,Ruler,Stationery,1,1498.39,2025-05-11,No,India
3946,Terry Richmond,File Cabinet,Furniture,9,2322.21,2026-01-12,No,South Africa
3947,Emily Burns,Standing Desk,Furniture,15,43.48,2024-11-11,Yes,Brazil
3948,Richard Palmer,Glue Stick,Stationery,14,28.92,2024-07-27,No,Germany
3949,Timothy Best,Monitor,Electronics,13,899.47,2025-05-10,No,Argentina
3950,Jordan Horton,T-Shirt,Clothing,3,2318.93,2026-04-14,Yes,China
3951,Brianna Martin,Coffee Beans,Food & Beverage,8,1819.54,2024-10-02,Yes,South Korea
3952,Nichole Lynch,Jacket,Clothing,8,1302.98,2024-07-30,No,Australia
